state,division,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,arrivals_in_tonnes,capacity_tonnes,active_traders,source
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Paithan Mandi,Cotton,Medium Staple,2026-06-16,6074.75,7646.35,6826.58,15.0,2700,42,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Paithan Mandi,Tur,White/Deshi,2026-06-16,8053.89,10401.35,9140.57,293.7,2700,42,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Paithan Mandi,Wheat,Lokwan,2026-06-16,2375.12,2939.81,2610.54,117.9,2700,42,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Paithan Mandi,Maize,Yellow,2026-06-16,1906.04,2309.41,2115.89,274.5,2700,42,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Paithan Mandi,Chana,Deshi Gram,2026-06-16,5040.17,6208.66,5723.47,171.6,2700,42,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Paithan Mandi,Banana,Grand Naine,2026-06-16,1484.9,1730.62,1597.77,106.9,2700,42,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Onion,Red/Nashik,2026-06-16,1814.42,2191.21,2025.22,142.3,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Tomato,Hybrid,2026-06-16,1586.44,1946.84,1767.47,187.7,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Soybean,Yellow,2026-06-16,3874.66,4662.8,4371.53,207.4,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Cotton,Medium Staple,2026-06-16,6198.2,7443.19,6717.97,123.6,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Tur,White/Deshi,2026-06-16,7920.65,9975.28,8898.5,174.6,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Wheat,Lokwan,2026-06-16,2413.46,2849.54,2577.48,240.6,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Maize,Yellow,2026-06-16,1930.96,2267.46,2079.82,170.7,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Chana,Deshi Gram,2026-06-16,5071.3,6442.74,5680.86,239.4,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Banana,Grand Naine,2026-06-16,1416.95,1670.32,1549.08,194.9,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Onion,Red/Nashik,2026-06-16,1858.92,2223.89,1991.3,197.1,2600,40,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Tomato,Hybrid,2026-06-16,1689.85,1959.77,1802.98,117.6,2600,40,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Soybean,Yellow,2026-06-16,3748.76,4581.65,4241.2,157.1,2600,40,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Cotton,Medium Staple,2026-06-16,5764.57,7209.54,6435.43,177.7,2600,40,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Tur,White/Deshi,2026-06-16,8113.15,9679.58,8657.13,91.9,2600,40,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Wheat,Lokwan,2026-06-16,2271.26,2717.92,2491.2,242.9,2600,40,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Maize,Yellow,2026-06-16,1852.92,2216.46,2016.97,200.2,2600,40,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Chana,Deshi Gram,2026-06-16,5220.48,6057.32,5628.17,262.2,2600,40,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Banana,Grand Naine,2026-06-16,1336.89,1702.05,1495.04,216.4,2600,40,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Onion,Red/Nashik,2026-06-16,1757.29,2123.38,1972.47,207.1,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Tomato,Hybrid,2026-06-16,1579.75,1928.97,1772.14,154.4,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Soybean,Yellow,2026-06-16,3806.98,4726.68,4229.74,183.7,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Cotton,Medium Staple,2026-06-16,5696.56,7061.32,6396.35,157.8,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Tur,White/Deshi,2026-06-16,7754.22,9820.46,8557.71,159.8,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Wheat,Lokwan,2026-06-16,2250.84,2749.37,2522.08,212.6,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Maize,Yellow,2026-06-16,1856.15,2330.15,2070.05,222.0,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Chana,Deshi Gram,2026-06-16,5144.48,6298.68,5601.37,223.7,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Banana,Grand Naine,2026-06-16,1422.65,1754.28,1549.14,207.3,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dondaicha Mandi,Onion,Red/Nashik,2026-06-16,1798.8,2156.79,1985.61,84.3,2100,36,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dondaicha Mandi,Tomato,Hybrid,2026-06-16,1538.35,1931.91,1715.32,137.2,2100,36,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dondaicha Mandi,Soybean,Yellow,2026-06-16,3847.57,4737.86,4199.85,257.0,2100,36,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dondaicha Mandi,Cotton,Medium Staple,2026-06-16,5951.54,6914.79,6433.1,144.5,2100,36,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dondaicha Mandi,Tur,White/Deshi,2026-06-16,8137.28,9238.4,8679.07,55.2,2100,36,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dondaicha Mandi,Wheat,Lokwan,2026-06-16,2276.95,2781.41,2467.85,180.3,2100,36,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dondaicha Mandi,Maize,Yellow,2026-06-16,1847.25,2279.47,2049.15,172.4,2100,36,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dondaicha Mandi,Chana,Deshi Gram,2026-06-16,4885.69,6185.52,5514.41,250.7,2100,36,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dondaicha Mandi,Banana,Grand Naine,2026-06-16,1350.15,1665.39,1506.42,147.7,2100,36,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Shirpur APMC,Onion,Red/Nashik,2026-06-16,1746.93,2127.34,1946.38,195.7,2400,40,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Shirpur APMC,Tomato,Hybrid,2026-06-16,1629.77,1981.09,1764.84,182.7,2400,40,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Shirpur APMC,Soybean,Yellow,2026-06-16,3794.68,4747.57,4200.25,218.8,2400,40,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Shirpur APMC,Cotton,Medium Staple,2026-06-16,5684.98,7068.79,6427.4,169.2,2400,40,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Shirpur APMC,Tur,White/Deshi,2026-06-16,7849.77,9265.26,8653.48,148.4,2400,40,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Shirpur APMC,Wheat,Lokwan,2026-06-16,2293.49,2781.06,2560.71,217.3,2400,40,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Shirpur APMC,Maize,Yellow,2026-06-16,1874.15,2316.47,2069.09,101.8,2400,40,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Shirpur APMC,Chana,Deshi Gram,2026-06-16,4932.76,5929.9,5556.39,255.1,2400,40,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Shirpur APMC,Banana,Grand Naine,2026-06-16,1347.48,1601.12,1459.81,112.1,2400,40,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gadchiroli,Gadchiroli APMC,Onion,Red/Nashik,2026-06-16,1946.1,2414.59,2169.1,86.6,2200,34,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gadchiroli,Gadchiroli APMC,Tomato,Hybrid,2026-06-16,1652.66,1932.04,1791.75,195.3,2200,34,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gadchiroli,Gadchiroli APMC,Soybean,Yellow,2026-06-16,4057.13,4951.07,4366.01,111.5,2200,34,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gadchiroli,Gadchiroli APMC,Cotton,Medium Staple,2026-06-16,6169.12,7678.32,6737.13,223.7,2200,34,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gadchiroli,Gadchiroli APMC,Tur,White/Deshi,2026-06-16,8502.08,10066.27,9076.27,186.4,2200,34,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gadchiroli,Gadchiroli APMC,Wheat,Lokwan,2026-06-16,2359.2,2997.47,2612.15,227.9,2200,34,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gadchiroli,Gadchiroli APMC,Maize,Yellow,2026-06-16,1896.3,2281.45,2123.58,128.0,2200,34,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gadchiroli,Gadchiroli APMC,Chana,Deshi Gram,2026-06-16,5346.03,6087.63,5728.6,286.1,2200,34,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gadchiroli,Gadchiroli APMC,Banana,Grand Naine,2026-06-16,1473.19,1791.8,1615.95,78.2,2200,34,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gondia,Gondia APMC (Paddy Capital),Onion,Red/Nashik,2026-06-16,1817.93,2115.79,1981.67,214.0,6300,106,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gondia,Gondia APMC (Paddy Capital),Tomato,Hybrid,2026-06-16,1726.2,2104.54,1878.64,146.7,6300,106,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gondia,Gondia APMC (Paddy Capital),Soybean,Yellow,2026-06-16,3892.14,4832.58,4258.3,107.1,6300,106,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gondia,Gondia APMC (Paddy Capital),Cotton,Medium Staple,2026-06-16,6044.75,7436.11,6533.01,215.4,6300,106,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gondia,Gondia APMC (Paddy Capital),Tur,White/Deshi,2026-06-16,7907.3,9550.18,8874.93,150.9,6300,106,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gondia,Gondia APMC (Paddy Capital),Wheat,Lokwan,2026-06-16,2276.26,2730.94,2533.96,172.9,6300,106,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gondia,Gondia APMC (Paddy Capital),Maize,Yellow,2026-06-16,1860.8,2242.71,2113.01,121.6,6300,106,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gondia,Gondia APMC (Paddy Capital),Chana,Deshi Gram,2026-06-16,5231.77,6186.73,5589.62,234.1,6300,106,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gondia,Gondia APMC (Paddy Capital),Banana,Grand Naine,2026-06-16,1424.14,1634.26,1531.75,220.7,6300,106,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Onion,Red/Nashik,2026-06-16,1768.59,2158.69,2009.07,144.3,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Tomato,Hybrid,2026-06-16,1540.64,1931.39,1680.3,160.1,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Soybean,Yellow,2026-06-16,3868.2,4818.45,4204.19,201.2,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Cotton,Medium Staple,2026-06-16,6062.56,7017.79,6474.51,197.1,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Tur,White/Deshi,2026-06-16,7938.18,9654.05,8720.19,142.2,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Wheat,Lokwan,2026-06-16,2295.49,2782.93,2529.99,195.9,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Maize,Yellow,2026-06-16,1903.58,2240.58,2038.82,149.7,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Chana,Deshi Gram,2026-06-16,5153.75,6222.42,5648.54,145.9,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Banana,Grand Naine,2026-06-16,1439.05,1751.21,1634.37,117.9,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Onion,Red/Nashik,2026-06-16,1764.59,2262.76,1983.36,191.6,3700,58,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Tomato,Hybrid,2026-06-16,1665.08,2060.41,1861.0,195.2,3700,58,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Soybean,Yellow,2026-06-16,3916.0,4670.13,4339.82,111.5,3700,58,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Cotton,Medium Staple,2026-06-16,5896.41,7387.93,6460.77,132.8,3700,58,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Tur,White/Deshi,2026-06-16,8134.11,10071.14,8856.43,296.7,3700,58,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Wheat,Lokwan,2026-06-16,2325.78,2915.63,2549.37,220.9,3700,58,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Maize,Yellow,2026-06-16,1860.6,2309.36,2057.51,67.8,3700,58,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Chana,Deshi Gram,2026-06-16,4944.47,6237.67,5580.44,163.5,3700,58,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Banana,Grand Naine,2026-06-16,1420.0,1704.28,1520.72,122.6,3700,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Onion,Red/Nashik,2026-06-16,1777.67,2301.2,2015.35,127.1,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Tomato,Hybrid,2026-06-16,1599.88,1996.3,1756.33,153.3,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Soybean,Yellow,2026-06-16,3723.95,4794.15,4192.19,248.6,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Cotton,Medium Staple,2026-06-16,6005.45,7368.45,6552.44,151.1,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Tur,White/Deshi,2026-06-16,8115.98,10125.42,8841.61,181.1,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Wheat,Lokwan,2026-06-16,2398.39,2893.89,2557.48,180.8,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Maize,Yellow,2026-06-16,1807.83,2257.36,1998.03,285.6,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Chana,Deshi Gram,2026-06-16,5005.33,6148.52,5646.76,196.8,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Banana,Grand Naine,2026-06-16,1369.23,1646.42,1515.81,183.6,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Onion,Red/Nashik,2026-06-16,1810.95,2162.03,1966.17,165.4,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Tomato,Hybrid,2026-06-16,1633.61,2084.31,1817.67,143.7,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Soybean,Yellow,2026-06-16,3741.81,4651.75,4188.54,135.5,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Cotton,Medium Staple,2026-06-16,6030.63,6844.44,6435.48,212.9,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Tur,White/Deshi,2026-06-16,7683.49,9478.24,8689.78,102.3,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Wheat,Lokwan,2026-06-16,2286.2,2769.66,2486.5,241.5,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Maize,Yellow,2026-06-16,1820.24,2214.18,2043.83,184.3,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Chana,Deshi Gram,2026-06-16,4914.65,6047.37,5577.5,207.3,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Banana,Grand Naine,2026-06-16,1403.21,1605.16,1511.83,121.8,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Onion,Red/Nashik,2026-06-16,1860.98,2308.09,2086.35,168.7,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Tomato,Hybrid,2026-06-16,1631.94,1975.92,1817.76,197.6,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Soybean,Yellow,2026-06-16,3986.36,4887.28,4284.87,169.7,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Cotton,Medium Staple,2026-06-16,6088.12,7164.24,6490.71,179.1,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Tur,White/Deshi,2026-06-16,8141.92,9324.97,8679.32,162.8,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Wheat,Lokwan,2026-06-16,2295.53,2755.34,2546.21,116.0,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Maize,Yellow,2026-06-16,1898.6,2234.36,2058.95,116.3,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Chana,Deshi Gram,2026-06-16,5038.32,6314.52,5609.61,147.0,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Banana,Grand Naine,2026-06-16,1360.16,1634.11,1519.95,127.9,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Onion,Red/Nashik,2026-06-16,1842.87,2162.38,2010.87,185.5,3800,62,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Tomato,Hybrid,2026-06-16,1629.93,1932.31,1743.76,217.6,3800,62,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Soybean,Yellow,2026-06-16,3804.99,4766.92,4294.4,164.2,3800,62,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Cotton,Medium Staple,2026-06-16,6087.3,7216.43,6637.13,240.9,3800,62,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Tur,White/Deshi,2026-06-16,8325.08,9902.77,9086.71,161.5,3800,62,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Wheat,Lokwan,2026-06-16,2274.91,2893.58,2571.62,148.1,3800,62,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Maize,Yellow,2026-06-16,1955.14,2317.99,2084.01,123.3,3800,62,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Chana,Deshi Gram,2026-06-16,5179.68,6176.76,5710.48,250.5,3800,62,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Banana,Grand Naine,2026-06-16,1450.45,1753.85,1551.09,234.0,3800,62,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Onion,Red/Nashik,2026-06-16,1774.11,2237.99,2010.45,151.7,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Tomato,Hybrid,2026-06-16,1676.15,2021.51,1786.52,173.3,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Soybean,Yellow,2026-06-16,4010.38,4762.57,4336.08,197.2,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Cotton,Medium Staple,2026-06-16,6065.27,7554.85,6755.46,125.3,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Tur,White/Deshi,2026-06-16,7983.49,10298.34,8984.28,148.7,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Wheat,Lokwan,2026-06-16,2377.26,2812.28,2600.68,214.6,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Maize,Yellow,2026-06-16,1952.31,2343.3,2110.22,180.6,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Chana,Deshi Gram,2026-06-16,5351.64,6541.81,5727.77,236.8,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Banana,Grand Naine,2026-06-16,1389.07,1681.79,1535.3,205.5,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Partur APMC,Onion,Red/Nashik,2026-06-16,1783.74,2088.53,1941.57,183.4,3300,52,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Partur APMC,Tomato,Hybrid,2026-06-16,1623.5,1903.04,1742.44,104.6,3300,52,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Partur APMC,Soybean,Yellow,2026-06-16,4006.11,4910.58,4361.61,249.5,3300,52,Agmarknet & MSAMB
